order_id,carrier,tracking_number,shipping_method,shipping_cost,ship_date,estimated_delivery,actual_delivery,shipping_status,weight_kg
1693,USPS,TN213397917,standard,0.0,2024-10-21,2024-10-24,2024-10-26,delivered,19.22
1694,Amazon Logistics,TN387110104,overnight,0.0,2024-07-09,2024-07-15,2024-07-14,returned,6.44
1695,Amazon Logistics,TN990009173,standard,0.0,2023-11-29,2023-12-06,2023-12-08,returned,15.89
1696,UPS,TN759747500,standard,0.0,2025-09-16,2025-09-23,2025-09-24,returned,1.54
1697,Amazon Logistics,TN677968991,express,0.0,2024-12-08,2024-12-15,2024-12-17,delivered,17.5
1698,FedEx,TN181570958,express,0.0,2025-03-12,2025-03-15,2025-03-17,shipped,3.28
1699,UPS,TN741222760,free,22.0,2025-07-29,2025-07-31,2025-08-01,pending,4.2
1700,Amazon Logistics,TN224930417,overnight,20.02,2024-12-31,2025-01-07,2025-01-09,pending,6.34
1701,Amazon Logistics,TN172723939,express,18.65,2025-03-11,2025-03-15,2025-03-17,delivered,3.46
1702,USPS,TN465216956,overnight,0.0,2025-05-15,2025-05-20,,delivered,12.83
1703,USPS,TN916811429,free,0.0,2023-11-27,2023-12-01,,pending,9.5
1704,USPS,TN825687249,express,0.0,2024-02-06,2024-02-11,2024-02-12,shipped,19.22
1705,FedEx,TN125257887,two_day,17.3,2024-02-06,2024-02-11,2024-02-13,shipped,9.38
1706,FedEx,TN946339571,overnight,0.0,2025-09-21,2025-09-24,2025-09-26,delivered,15.06
1707,Amazon Logistics,TN406930305,free,0.0,2024-11-06,2024-11-11,2024-11-10,in_transit,2.71
1709,Amazon Logistics,TN253496674,express,0.0,2025-02-21,2025-02-23,2025-02-22,delivered,13.84
1710,DHL,TN944930313,overnight,0.0,2023-12-26,2024-01-02,2024-01-03,in_transit,10.35
1711,FedEx,TN201920227,two_day,18.66,2024-09-18,2024-09-22,2024-09-24,in_transit,19.03
1712,Amazon Logistics,TN275235664,overnight,2.92,2024-05-18,2024-05-22,2024-05-21,returned,8.4
1713,UPS,TN787982889,express,0.0,2023-11-17,2023-11-21,2023-11-23,shipped,10.11
1714,FedEx,TN799295782,standard,0.0,2025-07-03,2025-07-10,2025-07-12,returned,19.27
1715,DHL,TN434703547,express,17.02,2025-07-21,2025-07-27,2025-07-26,delivered,14.51
1716,FedEx,TN709247580,two_day,0.0,2024-03-28,2024-03-30,2024-03-31,returned,17.62
1717,FedEx,TN351792200,standard,0.0,2025-03-08,2025-03-14,2025-03-14,returned,17.97
1718,USPS,TN690904192,overnight,0.0,2024-07-27,2024-08-02,2024-08-02,returned,9.64
1719,Amazon Logistics,TN847210247,overnight,0.0,2025-02-15,2025-02-22,,delivered,17.86
1720,FedEx,TN715840555,two_day,0.0,2024-09-03,2024-09-07,2024-09-06,returned,13.88
1721,FedEx,TN349550725,two_day,0.0,2024-08-22,2024-08-27,2024-08-28,delivered,15.96
1722,DHL,TN119276742,standard,0.0,2025-07-03,2025-07-07,2025-07-09,pending,15.13
1723,Amazon Logistics,TN707189634,express,0.24,2025-05-24,2025-05-31,2025-06-01,shipped,1.13
1725,Amazon Logistics,TN996656838,express,0.0,2025-04-09,2025-04-16,2025-04-17,pending,2.66
1727,FedEx,TN870342494,standard,0.0,2025-07-11,2025-07-17,2025-07-16,pending,4.57
1728,USPS,TN196753414,express,0.0,2023-12-09,2023-12-13,2023-12-13,returned,2.07
1729,DHL,TN523252085,express,0.0,2024-12-06,2024-12-11,2024-12-13,in_transit,0.54
1730,FedEx,TN260317621,overnight,0.0,2024-05-04,2024-05-07,2024-05-08,in_transit,1.37
1731,UPS,TN291353507,overnight,0.0,2025-03-12,2025-03-18,,delivered,9.7
1733,UPS,TN945192803,free,0.0,2024-10-20,2024-10-24,2024-10-23,delivered,7.36
1734,FedEx,TN388506325,free,0.0,2024-09-30,2024-10-06,2024-10-06,pending,2.35
1735,FedEx,TN976342442,two_day,0.0,2025-02-28,2025-03-06,2025-03-07,shipped,10.0
1736,Amazon Logistics,TN166991784,free,0.0,2025-09-15,2025-09-20,2025-09-19,in_transit,0.75
1737,UPS,TN754299798,two_day,0.0,2025-09-26,2025-09-29,2025-09-30,pending,5.95
1738,UPS,TN332715422,express,0.0,2025-02-22,2025-02-28,2025-03-02,returned,11.36
1739,FedEx,TN633445226,standard,0.0,2024-03-01,2024-03-04,2024-03-06,pending,16.26
1740,USPS,TN933238260,two_day,0.0,2024-01-22,2024-01-28,2024-01-30,shipped,7.88
1741,Amazon Logistics,TN840290743,standard,0.0,2025-06-18,2025-06-20,2025-06-20,pending,5.92
1742,Amazon Logistics,TN553240954,two_day,0.0,2025-05-22,2025-05-25,,returned,4.7
1744,FedEx,TN546366287,express,11.52,2024-05-17,2024-05-20,2024-05-21,in_transit,12.24
1745,FedEx,TN235046220,overnight,0.0,2024-05-17,2024-05-22,2024-05-22,in_transit,4.19
1746,USPS,TN687446479,overnight,8.01,2024-07-24,2024-07-29,2024-07-31,returned,11.4
1747,USPS,TN573476160,free,2.39,2024-10-21,2024-10-23,2024-10-23,shipped,7.07
1748,Amazon Logistics,TN691470098,standard,7.18,2024-08-04,2024-08-07,2024-08-07,pending,18.74
1751,USPS,TN679155738,two_day,0.0,2024-11-27,2024-12-02,2024-12-02,returned,7.64
1752,Amazon Logistics,TN601626619,overnight,8.15,2024-05-19,2024-05-23,2024-05-24,pending,9.32
1753,UPS,TN197994596,express,7.76,2024-12-18,2024-12-25,2024-12-27,returned,19.06
1754,FedEx,TN733977720,two_day,0.0,2023-10-09,2023-10-11,,returned,16.81
1755,USPS,TN626106917,overnight,0.0,2025-01-02,2025-01-07,,returned,14.02
1756,DHL,TN561210506,express,0.0,2023-12-14,2023-12-21,2023-12-22,delivered,5.65
1757,FedEx,TN885163097,two_day,0.0,2024-09-05,2024-09-07,2024-09-08,pending,1.88
1758,UPS,TN564460181,overnight,0.0,2025-02-02,2025-02-05,2025-02-05,returned,7.09
1759,FedEx,TN771153612,two_day,0.0,2025-06-26,2025-06-30,2025-06-30,shipped,12.51
1760,USPS,TN917521025,express,0.88,2025-06-08,2025-06-10,2025-06-12,delivered,4.77
1761,UPS,TN536404198,two_day,0.0,2024-04-24,2024-04-26,2024-04-25,pending,3.36
1762,USPS,TN906174254,standard,0.0,2024-06-02,2024-06-09,2024-06-10,in_transit,8.39
1763,DHL,TN886912998,overnight,0.0,2024-10-06,2024-10-10,2024-10-09,returned,9.73
1764,Amazon Logistics,TN879282212,overnight,0.0,2024-05-30,2024-06-05,2024-06-07,shipped,19.92
1765,Amazon Logistics,TN986510084,express,23.5,2023-12-07,2023-12-13,2023-12-13,delivered,6.99
1766,DHL,TN733917556,overnight,0.0,2025-06-23,2025-06-26,2025-06-26,delivered,11.08
1767,FedEx,TN663447978,two_day,0.0,2024-05-14,2024-05-19,2024-05-19,pending,10.08
1768,USPS,TN972542656,free,3.5,2024-10-28,2024-11-04,2024-11-06,shipped,10.82
1769,UPS,TN528575749,express,4.44,2024-08-10,2024-08-13,2024-08-12,pending,4.47
1770,FedEx,TN207569672,express,0.0,2024-07-10,2024-07-12,2024-07-13,pending,1.97
1772,Amazon Logistics,TN660709022,free,0.0,2024-02-03,2024-02-05,2024-02-07,returned,10.84
1773,DHL,TN720539077,overnight,0.0,2025-05-08,2025-05-15,2025-05-15,pending,4.76
1774,UPS,TN895452431,overnight,21.27,2024-11-05,2024-11-09,2024-11-11,returned,6.87
1775,UPS,TN459148372,two_day,0.0,2024-04-25,2024-05-02,2024-05-02,returned,2.64
1776,FedEx,TN337085613,overnight,0.0,2024-09-23,2024-09-25,2024-09-24,delivered,15.39
1777,DHL,TN104372694,free,0.0,2024-12-17,2024-12-22,2024-12-21,returned,19.96
1778,DHL,TN842800405,overnight,0.0,2025-03-05,2025-03-12,2025-03-14,delivered,1.44
1779,FedEx,TN419191607,free,0.0,2024-02-21,2024-02-26,2024-02-25,in_transit,9.85
1780,Amazon Logistics,TN592150409,standard,12.39,2023-12-12,2023-12-19,2023-12-19,shipped,19.14
1782,USPS,TN937652211,overnight,0.0,2024-05-16,2024-05-19,,shipped,7.71
1783,UPS,TN703180485,overnight,0.0,2025-07-11,2025-07-18,2025-07-19,pending,19.35
1784,USPS,TN522337841,free,0.0,2024-10-06,2024-10-12,2024-10-12,pending,6.18
1785,DHL,TN466329543,free,0.0,2025-02-24,2025-02-28,2025-03-01,pending,13.4
1786,DHL,TN120116832,express,0.0,2025-07-26,2025-07-31,2025-08-02,pending,19.53
1787,UPS,TN129616121,standard,0.0,2024-05-28,2024-05-31,2024-06-02,in_transit,0.82
1789,DHL,TN400795894,express,0.0,2024-07-04,2024-07-07,2024-07-06,returned,10.09
1790,DHL,TN532714584,free,0.0,2024-05-10,2024-05-16,2024-05-16,in_transit,17.29
1791,FedEx,TN935419299,standard,0.0,2024-01-29,2024-02-03,2024-02-05,pending,15.24
1792,FedEx,TN913589691,two_day,0.0,2024-04-24,2024-05-01,2024-04-30,returned,1.81
1793,FedEx,TN530488710,two_day,9.3,2024-08-13,2024-08-17,2024-08-17,delivered,5.91
1794,Amazon Logistics,TN246856852,two_day,0.0,2024-12-12,2024-12-16,2024-12-16,pending,4.19
1795,FedEx,TN784226510,free,9.27,2024-12-11,2024-12-18,2024-12-19,delivered,10.77
1796,UPS,TN720983475,two_day,0.0,2025-01-28,2025-02-01,2025-02-01,delivered,15.66
1797,FedEx,TN134941681,two_day,0.0,2023-12-09,2023-12-16,2023-12-17,delivered,5.76
1798,USPS,TN613582381,standard,0.0,2025-05-06,2025-05-10,2025-05-09,shipped,19.17
1799,DHL,TN142068297,free,17.9,2024-05-04,2024-05-06,2024-05-08,in_transit,11.35
1800,USPS,TN939611050,two_day,0.0,2023-12-27,2023-12-30,2024-01-01,delivered,3.33
1801,DHL,TN529463265,standard,0.0,2023-12-14,2023-12-18,2023-12-17,returned,12.79
1802,UPS,TN443955181,free,0.0,2024-04-24,2024-04-28,2024-04-28,delivered,15.7
1803,DHL,TN409072620,two_day,0.0,2024-06-30,2024-07-05,2024-07-07,shipped,9.97
1804,DHL,TN148777452,overnight,0.0,2023-12-19,2023-12-24,2023-12-24,shipped,12.09
1805,Amazon Logistics,TN330495402,free,0.0,2024-09-27,2024-10-04,2024-10-03,in_transit,12.32
1806,Amazon Logistics,TN751705836,overnight,20.94,2023-11-19,2023-11-26,2023-11-26,returned,14.51
1807,DHL,TN750547491,two_day,0.0,2024-08-23,2024-08-25,,in_transit,10.85
1809,Amazon Logistics,TN604885884,two_day,24.9,2024-03-28,2024-04-04,2024-04-04,returned,13.0
1810,DHL,TN141323856,express,0.0,2024-02-18,2024-02-23,2024-02-22,shipped,12.06
1811,FedEx,TN687851669,free,0.0,2024-07-22,2024-07-26,2024-07-27,shipped,15.57
1812,UPS,TN213430832,standard,2.78,2025-03-23,2025-03-28,2025-03-28,returned,14.49
1813,Amazon Logistics,TN682804577,overnight,0.0,2025-07-10,2025-07-13,2025-07-14,delivered,17.63
1814,UPS,TN240545947,free,3.69,2024-06-09,2024-06-14,2024-06-16,in_transit,18.88
1815,FedEx,TN877319661,express,0.0,2025-09-20,2025-09-27,2025-09-26,returned,10.19
1816,FedEx,TN418513327,overnight,0.0,2025-09-22,2025-09-27,2025-09-28,pending,19.33
1818,USPS,TN999333940,express,0.0,2024-10-30,2024-11-06,2024-11-05,in_transit,2.62
1819,USPS,TN433406501,overnight,0.0,2025-02-11,2025-02-14,2025-02-15,in_transit,4.58
1820,USPS,TN533452958,overnight,21.76,2024-07-03,2024-07-08,2024-07-08,in_transit,14.48
1821,DHL,TN538728895,free,11.51,2025-01-27,2025-02-01,2025-02-01,returned,0.99
1822,DHL,TN924697977,standard,0.0,2024-06-01,2024-06-07,2024-06-06,shipped,0.79
1823,DHL,TN647210809,free,0.0,2025-01-23,2025-01-30,2025-02-01,returned,11.52
1824,FedEx,TN343148982,express,1.76,2024-02-01,2024-02-04,2024-02-03,returned,5.66
1825,Amazon Logistics,TN957647073,overnight,0.0,2025-09-24,2025-09-26,,shipped,11.39
1826,UPS,TN991111536,overnight,21.62,2024-10-12,2024-10-18,2024-10-18,in_transit,5.42
1827,DHL,TN488711305,overnight,24.31,2024-07-11,2024-07-15,2024-07-15,shipped,15.3
1828,FedEx,TN596480200,free,0.0,2025-07-08,2025-07-15,2025-07-15,returned,17.17
1829,FedEx,TN542022513,standard,22.8,2025-08-07,2025-08-12,2025-08-12,returned,1.13
1831,USPS,TN412598937,two_day,0.0,2025-07-26,2025-07-28,2025-07-27,returned,16.98
1832,DHL,TN229333458,standard,0.0,2024-12-05,2024-12-12,2024-12-11,returned,9.13
1834,Amazon Logistics,TN774335871,express,0.0,2025-05-04,2025-05-11,2025-05-11,shipped,8.55
1835,UPS,TN567702241,standard,0.0,2024-02-13,2024-02-18,2024-02-19,returned,17.47
1836,FedEx,TN834713865,express,0.0,2024-09-27,2024-10-01,2024-10-01,pending,12.72
1837,USPS,TN729295249,overnight,0.0,2023-12-02,2023-12-07,2023-12-07,pending,3.7
1838,DHL,TN652911867,express,0.0,2025-01-05,2025-01-12,2025-01-12,returned,16.7
1839,Amazon Logistics,TN416588314,two_day,0.0,2024-03-22,2024-03-28,2024-03-30,in_transit,7.52
1840,Amazon Logistics,TN461208297,standard,0.0,2024-09-13,2024-09-17,,delivered,17.02
1841,FedEx,TN249994857,standard,0.0,2025-08-12,2025-08-18,2025-08-19,in_transit,18.38
1842,DHL,TN221110425,overnight,0.0,2025-06-24,2025-06-30,2025-06-29,pending,14.02
1843,USPS,TN944138719,standard,24.61,2024-09-09,2024-09-15,2024-09-15,in_transit,1.35
1844,USPS,TN902632914,overnight,0.0,2023-12-10,2023-12-12,2023-12-14,pending,7.62
1845,UPS,TN500005901,free,0.0,2025-01-18,2025-01-25,2025-01-27,returned,2.54
1846,Amazon Logistics,TN684096696,two_day,18.3,2024-11-01,2024-11-04,,returned,17.07
1847,Amazon Logistics,TN852848230,standard,0.0,2025-09-02,2025-09-09,2025-09-11,delivered,15.52
1848,UPS,TN909638487,overnight,14.52,2023-11-08,2023-11-14,2023-11-15,pending,1.77
1850,UPS,TN189905338,express,6.25,2025-02-18,2025-02-20,2025-02-21,pending,8.44
1851,FedEx,TN779168324,standard,6.61,2024-08-30,2024-09-02,2024-09-01,pending,10.88
1852,DHL,TN130282832,standard,0.0,2024-08-25,2024-08-29,2024-08-30,pending,18.51
1853,DHL,TN206076894,express,0.0,2024-09-28,2024-09-30,2024-09-29,delivered,17.9
1854,USPS,TN719619246,two_day,13.59,2024-06-08,2024-06-14,2024-06-15,delivered,15.9
1855,USPS,TN128782931,overnight,22.77,2025-06-13,2025-06-20,,returned,17.96
1857,FedEx,TN143029448,standard,0.0,2025-06-04,2025-06-11,,in_transit,4.0
1858,UPS,TN576889902,overnight,0.0,2023-11-27,2023-12-02,2023-12-03,returned,8.23
1859,UPS,TN590413477,free,0.0,2024-08-03,2024-08-10,2024-08-12,returned,4.36
1860,Amazon Logistics,TN132544360,free,10.84,2023-12-22,2023-12-29,2023-12-30,delivered,18.26
1861,UPS,TN600840279,express,3.32,2025-08-14,2025-08-20,2025-08-19,pending,17.95
1862,USPS,TN403179708,two_day,0.0,2024-07-19,2024-07-23,2024-07-24,returned,13.18
1863,Amazon Logistics,TN478876380,overnight,0.0,2024-08-24,2024-08-26,2024-08-28,returned,16.68
1864,UPS,TN502956347,express,0.0,2025-08-01,2025-08-08,2025-08-10,in_transit,0.68
1865,Amazon Logistics,TN818313008,free,0.0,2025-06-11,2025-06-15,2025-06-17,pending,2.36
1866,USPS,TN672312124,standard,18.68,2024-07-01,2024-07-06,2024-07-07,in_transit,5.18
1868,FedEx,TN388347790,standard,0.0,2025-04-08,2025-04-14,2025-04-15,shipped,12.16
1869,Amazon Logistics,TN921920601,overnight,0.0,2025-05-31,2025-06-07,2025-06-09,delivered,13.05
1870,FedEx,TN200162717,free,3.79,2024-11-20,2024-11-26,2024-11-25,pending,4.49
1871,FedEx,TN549545323,free,0.0,2024-10-11,2024-10-17,,pending,4.65
1872,Amazon Logistics,TN326100616,express,0.0,2025-05-02,2025-05-07,2025-05-06,in_transit,5.92
1873,USPS,TN262214717,free,0.0,2024-09-17,2024-09-20,2024-09-20,delivered,10.83
1874,USPS,TN586499176,standard,0.0,2023-11-13,2023-11-18,,shipped,5.93
1876,USPS,TN284909020,express,9.49,2024-09-27,2024-10-04,2024-10-06,in_transit,8.23
1877,FedEx,TN667226158,express,0.0,2024-06-03,2024-06-09,2024-06-10,pending,11.56
1878,USPS,TN161840090,overnight,16.42,2024-05-14,2024-05-19,2024-05-18,pending,5.58
1879,UPS,TN510716979,express,0.0,2024-12-17,2024-12-24,2024-12-23,returned,4.77
1880,USPS,TN883139444,two_day,0.0,2024-06-08,2024-06-11,2024-06-12,returned,18.29
1881,FedEx,TN900758200,two_day,3.5,2024-04-17,2024-04-20,2024-04-21,shipped,4.94
1882,DHL,TN910904964,standard,0.0,2025-09-08,2025-09-13,2025-09-14,pending,4.7
1883,DHL,TN406519375,overnight,0.0,2024-10-17,2024-10-23,2024-10-22,in_transit,10.04
1884,DHL,TN698296385,two_day,0.0,2024-04-24,2024-04-26,2024-04-28,in_transit,12.58
1886,FedEx,TN792908333,two_day,16.22,2024-01-12,2024-01-15,2024-01-14,returned,8.77
1887,USPS,TN769788151,two_day,0.0,2025-01-06,2025-01-12,2025-01-13,in_transit,8.2
1888,DHL,TN768119854,two_day,0.0,2025-03-05,2025-03-08,2025-03-09,delivered,12.82
1890,FedEx,TN269789587,standard,0.0,2023-11-08,2023-11-11,2023-11-13,pending,11.78
1891,FedEx,TN569933729,overnight,0.0,2025-09-04,2025-09-08,,shipped,5.8
1892,UPS,TN445350717,express,19.78,2023-11-30,2023-12-05,2023-12-06,delivered,17.75
1893,UPS,TN224964128,express,0.0,2024-07-14,2024-07-18,2024-07-18,delivered,9.45
1894,Amazon Logistics,TN761220571,two_day,14.38,2025-04-05,2025-04-07,2025-04-08,shipped,13.71
1895,FedEx,TN933960836,overnight,0.0,2024-06-13,2024-06-19,2024-06-21,in_transit,4.24
1896,FedEx,TN884437348,overnight,21.68,2024-03-05,2024-03-09,2024-03-08,delivered,15.36
1897,DHL,TN954247921,free,0.0,2024-07-02,2024-07-07,2024-07-07,delivered,4.18
1898,USPS,TN413104399,free,19.31,2024-01-08,2024-01-10,2024-01-09,pending,10.31
1899,Amazon Logistics,TN966978894,overnight,12.9,2023-12-29,2023-12-31,,pending,10.79
1902,DHL,TN216167204,free,0.0,2024-10-23,2024-10-29,2024-10-31,returned,3.51
1903,Amazon Logistics,TN976458706,free,5.38,2025-03-10,2025-03-15,,pending,19.24
1904,DHL,TN229763776,overnight,10.5,2023-10-26,2023-10-31,2023-10-30,pending,8.81
1905,Amazon Logistics,TN415984421,overnight,0.0,2024-02-22,2024-02-29,2024-03-01,returned,5.13
1906,UPS,TN824904276,two_day,0.0,2024-09-30,2024-10-07,2024-10-07,pending,19.61
1907,Amazon Logistics,TN448011135,free,4.47,2025-09-10,2025-09-15,2025-09-17,shipped,1.66
1908,DHL,TN216539637,express,6.54,2025-02-14,2025-02-16,2025-02-18,pending,5.63
1909,DHL,TN269825935,standard,0.0,2025-05-23,2025-05-27,2025-05-28,returned,17.68
1910,FedEx,TN188087296,two_day,0.0,2025-05-27,2025-06-01,2025-06-01,shipped,1.2
1911,FedEx,TN820111966,free,0.0,2025-07-11,2025-07-13,2025-07-12,in_transit,9.17
1912,Amazon Logistics,TN231119347,free,15.27,2023-10-07,2023-10-10,2023-10-12,pending,17.11
1913,USPS,TN656065072,express,2.07,2023-10-10,2023-10-15,2023-10-16,shipped,4.64
1914,UPS,TN842031721,two_day,0.0,2024-03-17,2024-03-24,2024-03-26,delivered,2.85
1915,DHL,TN649955674,two_day,21.97,2024-07-10,2024-07-15,2024-07-17,shipped,13.16
1916,DHL,TN586250817,overnight,0.0,2024-02-12,2024-02-18,2024-02-20,delivered,6.23
1917,USPS,TN938666912,express,0.0,2024-09-12,2024-09-18,2024-09-18,in_transit,15.82
1918,USPS,TN963385515,two_day,0.0,2024-02-28,2024-03-04,2024-03-04,returned,16.18
1919,DHL,TN978811037,standard,0.0,2023-11-02,2023-11-06,2023-11-06,pending,3.4
1920,FedEx,TN943774951,express,19.01,2025-06-29,2025-07-05,,shipped,14.09
1921,USPS,TN251690477,standard,0.0,2025-03-05,2025-03-12,2025-03-12,delivered,7.59
1922,UPS,TN606695215,standard,0.0,2024-04-04,2024-04-08,,pending,12.56
1923,Amazon Logistics,TN328525226,express,0.0,2023-10-22,2023-10-26,2023-10-28,pending,5.89
1924,UPS,TN449336390,express,0.0,2024-01-10,2024-01-15,2024-01-14,returned,10.73
1925,Amazon Logistics,TN723272526,standard,3.6,2023-11-22,2023-11-26,,in_transit,18.01
1926,UPS,TN777553629,two_day,0.0,2023-12-27,2024-01-01,2024-01-01,pending,10.99
1927,Amazon Logistics,TN850611237,two_day,0.0,2024-04-15,2024-04-22,2024-04-23,in_transit,10.67
1928,FedEx,TN820443667,two_day,0.0,2025-06-19,2025-06-21,,returned,8.64
1929,Amazon Logistics,TN596056929,free,0.0,2025-06-12,2025-06-15,,pending,7.03
1931,Amazon Logistics,TN657015065,two_day,0.0,2024-12-05,2024-12-08,2024-12-07,in_transit,12.7
1933,USPS,TN370516616,overnight,0.0,2024-08-01,2024-08-03,2024-08-04,shipped,10.19
1934,UPS,TN586131641,overnight,0.0,2024-12-12,2024-12-14,2024-12-15,shipped,8.12
1936,Amazon Logistics,TN360193193,express,0.0,2023-11-13,2023-11-16,2023-11-15,shipped,19.56
1937,UPS,TN543991357,overnight,0.0,2023-12-30,2024-01-01,2024-01-03,pending,10.23
1938,Amazon Logistics,TN683264730,overnight,19.23,2024-03-19,2024-03-24,,in_transit,1.99
1939,FedEx,TN378730256,two_day,17.65,2024-03-30,2024-04-06,2024-04-07,returned,7.91
1940,USPS,TN655780113,two_day,0.0,2025-06-18,2025-06-23,2025-06-22,in_transit,11.24
1941,Amazon Logistics,TN917246987,express,0.0,2024-07-08,2024-07-13,2024-07-14,pending,5.84
1942,USPS,TN636759695,express,0.0,2024-08-28,2024-08-30,2024-08-29,delivered,4.51
1943,Amazon Logistics,TN895810127,express,0.0,2025-08-24,2025-08-26,2025-08-26,shipped,0.99
1944,DHL,TN432805023,overnight,0.0,2024-08-01,2024-08-07,2024-08-07,delivered,10.17
1945,USPS,TN846132316,overnight,0.0,2025-06-19,2025-06-24,2025-06-25,pending,19.53
1946,Amazon Logistics,TN786276817,express,0.44,2024-08-05,2024-08-09,2024-08-09,pending,12.75
1948,DHL,TN809582598,free,0.0,2025-06-03,2025-06-07,2025-06-09,shipped,10.07
1949,FedEx,TN622122986,free,0.0,2025-07-03,2025-07-09,2025-07-10,delivered,6.2
1950,Amazon Logistics,TN255716287,free,0.0,2025-03-26,2025-03-29,2025-03-29,pending,14.16
1952,DHL,TN290104505,two_day,0.0,2024-01-11,2024-01-17,2024-01-19,delivered,3.21
1954,DHL,TN223126803,free,0.0,2025-05-31,2025-06-07,2025-06-08,delivered,5.05
1955,FedEx,TN706008869,express,0.0,2023-12-14,2023-12-21,2023-12-20,shipped,19.37
1956,Amazon Logistics,TN357816200,free,15.86,2024-06-23,2024-06-26,2024-06-27,in_transit,17.31
1957,UPS,TN348108929,overnight,15.13,2025-01-15,2025-01-20,2025-01-22,in_transit,2.86
1958,DHL,TN660941023,overnight,10.16,2025-04-13,2025-04-17,2025-04-16,returned,14.32
1959,Amazon Logistics,TN407347133,free,0.0,2025-03-08,2025-03-13,2025-03-12,delivered,16.49
1960,USPS,TN843842491,standard,0.0,2024-11-22,2024-11-26,2024-11-25,pending,6.28
1961,DHL,TN796638415,two_day,14.02,2025-07-01,2025-07-03,2025-07-03,delivered,16.04
1962,DHL,TN654997247,free,21.52,2025-06-25,2025-06-28,2025-06-29,delivered,12.05
1963,USPS,TN262058029,standard,0.0,2024-12-15,2024-12-17,2024-12-19,delivered,13.35
1964,FedEx,TN789202111,express,0.0,2024-12-16,2024-12-22,2024-12-22,shipped,11.99
1966,Amazon Logistics,TN228887022,free,0.0,2023-10-04,2023-10-10,2023-10-10,in_transit,6.04
1967,USPS,TN544293827,express,0.0,2024-09-18,2024-09-22,2024-09-24,shipped,1.25
1968,Amazon Logistics,TN216621540,overnight,0.0,2025-08-15,2025-08-22,2025-08-24,in_transit,14.44
1969,DHL,TN716303976,overnight,18.42,2023-10-10,2023-10-16,2023-10-18,pending,16.2
1970,UPS,TN959731879,express,22.6,2025-08-11,2025-08-15,2025-08-14,in_transit,3.0
1972,DHL,TN808903194,overnight,3.68,2025-05-12,2025-05-18,2025-05-18,pending,5.71
1973,Amazon Logistics,TN259519897,express,0.0,2025-02-15,2025-02-18,2025-02-18,shipped,7.41
1974,FedEx,TN169911019,overnight,0.0,2024-01-05,2024-01-08,,pending,12.85
1975,FedEx,TN176981915,two_day,0.0,2024-07-08,2024-07-12,,delivered,2.03
1976,DHL,TN552452733,two_day,0.0,2023-12-19,2023-12-21,2023-12-22,shipped,1.79
1977,FedEx,TN136894279,two_day,0.0,2024-11-24,2024-11-30,2024-12-02,returned,4.51
1978,DHL,TN569998349,express,0.0,2024-09-04,2024-09-06,,in_transit,0.74
1979,UPS,TN203578218,express,0.0,2025-05-28,2025-06-02,2025-06-01,shipped,13.72
1981,DHL,TN174908443,express,17.64,2023-12-07,2023-12-14,2023-12-15,pending,2.13
1982,Amazon Logistics,TN981849093,express,0.0,2025-03-14,2025-03-20,2025-03-19,pending,17.28
1983,Amazon Logistics,TN360758629,overnight,0.0,2025-04-08,2025-04-11,,pending,1.21
1984,FedEx,TN926520070,standard,0.0,2024-04-17,2024-04-24,,shipped,17.84
1985,Amazon Logistics,TN778504311,express,0.0,2024-12-24,2024-12-26,2024-12-28,delivered,8.08
1986,USPS,TN771947702,two_day,0.0,2025-01-27,2025-02-01,2025-02-01,returned,17.63
1987,DHL,TN587697274,free,21.93,2024-10-23,2024-10-26,2024-10-28,pending,17.73
1988,UPS,TN488823218,standard,0.0,2024-07-16,2024-07-22,2024-07-24,returned,8.52
1989,DHL,TN707533733,overnight,0.0,2024-08-06,2024-08-13,2024-08-14,delivered,2.68
1990,FedEx,TN895387505,free,0.0,2025-07-31,2025-08-06,2025-08-07,in_transit,4.95
1991,Amazon Logistics,TN823185308,standard,0.0,2025-06-23,2025-06-26,2025-06-27,shipped,5.96
1992,DHL,TN514801807,overnight,0.0,2024-09-16,2024-09-23,2024-09-22,in_transit,13.35
1994,DHL,TN972046287,overnight,0.0,2025-05-11,2025-05-15,2025-05-14,returned,17.65
1995,DHL,TN288231128,free,0.0,2025-05-08,2025-05-14,,shipped,5.36
1996,Amazon Logistics,TN715665987,express,0.0,2024-06-08,2024-06-10,2024-06-09,pending,19.01
1997,FedEx,TN595909604,two_day,0.0,2023-11-14,2023-11-18,2023-11-17,returned,7.67
1999,FedEx,TN531559749,free,7.45,2024-04-18,2024-04-20,2024-04-20,in_transit,5.62
2000,DHL,TN480828799,two_day,0.0,2025-06-27,2025-06-30,2025-06-30,delivered,10.03
2001,UPS,TN265791881,standard,0.0,2024-12-01,2024-12-05,2024-12-05,returned,0.62
2002,UPS,TN708610081,express,0.0,2025-06-30,2025-07-06,2025-07-08,delivered,10.56
2003,USPS,TN347305525,express,11.08,2024-09-24,2024-09-26,2024-09-26,delivered,3.02
2004,UPS,TN869389433,free,0.0,2025-09-25,2025-09-29,2025-09-29,delivered,4.43
2006,UPS,TN382498643,overnight,0.0,2024-04-14,2024-04-18,2024-04-17,in_transit,16.06
2007,DHL,TN354050754,standard,0.0,2024-08-29,2024-09-02,2024-09-02,pending,8.09
2008,DHL,TN715197031,free,0.0,2024-07-06,2024-07-08,,pending,16.28
